CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn_YesNo
77193.0,58.0,Male,43.0,4.0,9.0,20.0,Basic,Monthly,531.0,9.0,Yes
73426.0,33.0,Female,50.0,28.0,7.0,6.0,Basic,Annual,761.0,13.0,Yes
370842.0,18.0,Male,29.0,17.0,1.0,8.0,Premium,Quarterly,561.46,16.0,No
371537.0,44.0,Male,21.0,17.0,0.0,2.0,Basic,Annual,892.29,26.0,No
115610.0,64.0,Male,10.0,27.0,6.0,9.0,Premium,Quarterly,813.0,22.0,Yes
34569.0,26.0,Male,17.0,14.0,5.0,4.0,Standard,Quarterly,952.0,6.0,Yes
439204.0,38.0,Male,58.0,14.0,3.0,9.0,Premium,Quarterly,817.9,12.0,No
111232.0,60.0,Female,1.0,17.0,3.0,3.0,Basic,Monthly,381.0,19.0,Yes
401862.0,29.0,Female,34.0,5.0,1.0,6.0,Basic,Quarterly,653.43,15.0,No
207158.0,41.0,Female,2.0,14.0,0.0,9.0,Premium,Quarterly,390.6,23.0,Yes
202354.0,22.0,Female,53.0,28.0,1.0,3.0,Standard,Annual,657.0,3.0,No
184818.0,35.0,Male,33.0,5.0,8.0,26.0,Premium,Monthly,659.0,17.0,Yes
266094.0,46.0,Male,58.0,6.0,0.0,15.0,Standard,Quarterly,516.04,8.0,No
286599.0,48.0,Male,31.0,13.0,2.0,9.0,Premium,Annual,855.47,7.0,No
327390.0,44.0,Male,33.0,22.0,1.0,7.0,Premium,Quarterly,912.19,8.0,No
224475.0,31.0,Male,60.0,20.0,4.0,29.0,Premium,Quarterly,293.58,6.0,Yes
286671.0,22.0,Male,60.0,11.0,2.0,13.0,Premium,Quarterly,524.3,29.0,No
268150.0,34.0,Male,54.0,30.0,3.0,19.0,Premium,Quarterly,884.77,27.0,No
443006.0,47.0,Male,31.0,20.0,4.0,7.0,Basic,Annual,927.61,3.0,No
24166.0,47.0,Male,10.0,29.0,0.0,12.0,Standard,Monthly,325.0,12.0,Yes
53708.0,18.0,Male,17.0,3.0,5.0,1.0,Premium,Annual,866.0,14.0,Yes
255981.0,59.0,Male,44.0,22.0,9.0,21.0,Standard,Quarterly,378.03,11.0,Yes
129302.0,55.0,Male,47.0,8.0,6.0,19.0,Basic,Monthly,136.0,19.0,Yes
218805.0,40.0,Male,47.0,1.0,9.0,16.0,Premium,Quarterly,894.52,19.0,Yes
150018.0,40.0,Male,44.0,25.0,5.0,12.0,Standard,Monthly,547.0,2.0,Yes
338026.0,28.0,Female,47.0,12.0,2.0,17.0,Premium,Annual,899.78,13.0,No
263003.0,48.0,Male,41.0,14.0,1.0,14.0,Basic,Quarterly,566.3,1.0,No
137565.0,18.0,Female,3.0,27.0,1.0,23.0,Standard,Monthly,633.0,6.0,Yes
323096.0,37.0,Male,47.0,21.0,0.0,15.0,Basic,Annual,709.94,23.0,No
72603.0,50.0,Female,58.0,13.0,2.0,20.0,Standard,Annual,299.0,26.0,Yes
326009.0,44.0,Female,51.0,13.0,3.0,3.0,Standard,Quarterly,865.14,10.0,No
381902.0,34.0,Female,36.0,30.0,2.0,8.0,Basic,Quarterly,601.5,10.0,No
165246.0,29.0,Female,26.0,7.0,9.0,3.0,Standard,Quarterly,175.0,3.0,Yes
133981.0,28.0,Female,51.0,25.0,5.0,30.0,Basic,Monthly,872.0,28.0,Yes
335150.0,22.0,Male,2.0,6.0,1.0,20.0,Standard,Quarterly,593.28,27.0,No
432360.0,24.0,Male,4.0,15.0,2.0,1.0,Premium,Annual,888.95,2.0,No
375449.0,41.0,Female,48.0,24.0,0.0,9.0,Premium,Quarterly,527.37,11.0,No
36430.0,24.0,Male,21.0,2.0,7.0,20.0,Basic,Monthly,450.0,26.0,Yes
89049.0,28.0,Female,48.0,24.0,6.0,18.0,Premium,Quarterly,526.0,8.0,Yes
215453.0,56.0,Female,49.0,4.0,4.0,12.0,Premium,Monthly,967.46,2.0,Yes
79030.0,39.0,Female,28.0,9.0,7.0,12.0,Standard,Annual,402.0,27.0,Yes
360987.0,37.0,Female,5.0,20.0,2.0,17.0,Standard,Quarterly,662.26,11.0,No
96773.0,26.0,Female,29.0,17.0,1.0,25.0,Basic,Annual,424.0,25.0,Yes
123528.0,28.0,Female,17.0,30.0,5.0,19.0,Basic,Monthly,690.0,7.0,Yes
343110.0,18.0,Male,42.0,11.0,1.0,0.0,Basic,Annual,669.54,5.0,No
170751.0,50.0,Male,6.0,15.0,9.0,6.0,Basic,Quarterly,303.0,12.0,Yes
178119.0,65.0,Female,54.0,12.0,8.0,17.0,Standard,Quarterly,973.0,21.0,Yes
375411.0,49.0,Female,34.0,24.0,1.0,7.0,Standard,Annual,961.06,9.0,No
13391.0,64.0,Male,41.0,12.0,1.0,1.0,Standard,Monthly,254.0,1.0,Yes
97170.0,54.0,Female,11.0,11.0,8.0,26.0,Basic,Quarterly,271.0,13.0,Yes
349462.0,41.0,Female,27.0,22.0,2.0,5.0,Premium,Annual,901.91,12.0,No
205910.0,48.0,Male,4.0,15.0,9.0,24.0,Standard,Quarterly,427.07,28.0,Yes
363836.0,34.0,Male,38.0,13.0,1.0,12.0,Standard,Annual,744.34,20.0,No
276755.0,19.0,Male,56.0,21.0,0.0,8.0,Premium,Annual,790.5,6.0,No
75572.0,53.0,Female,7.0,25.0,3.0,28.0,Basic,Quarterly,508.0,14.0,Yes
374542.0,35.0,Male,21.0,18.0,1.0,13.0,Basic,Quarterly,936.78,7.0,No
135719.0,45.0,Male,12.0,17.0,7.0,9.0,Premium,Quarterly,776.0,22.0,Yes
211932.0,49.0,Female,58.0,10.0,0.0,25.0,Premium,Annual,723.08,20.0,Yes
86629.0,34.0,Female,28.0,29.0,4.0,27.0,Basic,Monthly,444.0,29.0,Yes
122638.0,45.0,Male,40.0,21.0,7.0,23.0,Premium,Annual,454.0,17.0,Yes
79476.0,62.0,Female,4.0,14.0,2.0,22.0,Premium,Annual,950.0,4.0,Yes
180819.0,30.0,Male,7.0,9.0,7.0,25.0,Standard,Monthly,391.0,5.0,Yes
181407.0,37.0,Female,32.0,14.0,4.0,23.0,Basic,Monthly,131.0,22.0,Yes
270232.0,33.0,Female,28.0,10.0,3.0,3.0,Premium,Quarterly,585.06,5.0,No
148652.0,47.0,Male,23.0,3.0,9.0,26.0,Standard,Monthly,192.0,28.0,Yes
360724.0,45.0,Male,25.0,22.0,2.0,2.0,Basic,Quarterly,738.64,25.0,No
75794.0,41.0,Female,27.0,10.0,6.0,2.0,Basic,Quarterly,782.0,13.0,Yes
416128.0,21.0,Male,16.0,22.0,2.0,0.0,Premium,Quarterly,585.58,26.0,No
150431.0,56.0,Female,3.0,1.0,0.0,6.0,Premium,Annual,395.0,7.0,Yes
146857.0,37.0,Male,26.0,22.0,10.0,21.0,Standard,Monthly,247.0,24.0,Yes
135118.0,44.0,Female,19.0,1.0,6.0,16.0,Basic,Monthly,653.0,4.0,Yes
76700.0,21.0,Male,52.0,25.0,8.0,26.0,Premium,Annual,254.0,12.0,Yes
336167.0,37.0,Male,21.0,12.0,1.0,17.0,Standard,Quarterly,743.41,24.0,No
422528.0,37.0,Female,58.0,9.0,3.0,1.0,Premium,Quarterly,701.01,12.0,No
355407.0,45.0,Female,7.0,6.0,3.0,15.0,Basic,Quarterly,527.82,12.0,No
376328.0,34.0,Male,44.0,22.0,0.0,1.0,Basic,Quarterly,908.88,2.0,No
196824.0,19.0,Female,16.0,5.0,9.0,30.0,Basic,Annual,474.0,29.0,Yes
97169.0,24.0,Male,28.0,2.0,5.0,29.0,Basic,Annual,510.0,22.0,Yes
29307.0,28.0,Female,43.0,19.0,5.0,23.0,Standard,Monthly,349.0,22.0,Yes
372716.0,48.0,Male,45.0,3.0,3.0,8.0,Premium,Quarterly,515.44,8.0,No
242168.0,26.0,Male,59.0,10.0,1.0,21.0,Standard,Annual,526.79,23.0,Yes
287698.0,36.0,Male,20.0,16.0,3.0,8.0,Basic,Annual,509.32,15.0,No
23605.0,60.0,Male,33.0,9.0,2.0,19.0,Premium,Monthly,101.0,17.0,Yes
158234.0,57.0,Male,26.0,1.0,9.0,19.0,Basic,Quarterly,785.0,27.0,Yes
218201.0,51.0,Male,8.0,19.0,3.0,2.0,Standard,Quarterly,591.45,13.0,Yes
385759.0,47.0,Male,54.0,20.0,3.0,9.0,Premium,Annual,717.82,24.0,No
173339.0,47.0,Male,51.0,22.0,7.0,20.0,Premium,Annual,455.0,15.0,Yes
255370.0,19.0,Male,27.0,18.0,8.0,9.0,Premium,Quarterly,214.79,20.0,Yes
282944.0,42.0,Male,37.0,6.0,4.0,11.0,Premium,Quarterly,573.18,30.0,No
187190.0,65.0,Female,24.0,11.0,9.0,19.0,Premium,Annual,361.0,22.0,Yes
191684.0,20.0,Male,42.0,26.0,7.0,4.0,Standard,Annual,177.0,10.0,Yes
349268.0,19.0,Male,40.0,4.0,1.0,2.0,Premium,Annual,636.71,10.0,No
369190.0,50.0,Male,14.0,12.0,5.0,5.0,Basic,Quarterly,890.02,7.0,No
379847.0,38.0,Male,37.0,17.0,0.0,18.0,Standard,Quarterly,552.58,29.0,No
251475.0,24.0,Female,28.0,24.0,1.0,25.0,Premium,Monthly,958.92,22.0,Yes
121161.0,42.0,Male,27.0,3.0,10.0,27.0,Basic,Quarterly,285.0,24.0,Yes
169717.0,51.0,Female,2.0,1.0,3.0,10.0,Standard,Monthly,497.0,30.0,Yes
276334.0,34.0,Male,21.0,24.0,2.0,4.0,Basic,Quarterly,954.64,18.0,No
106165.0,62.0,Female,44.0,4.0,9.0,20.0,Basic,Monthly,877.0,19.0,Yes
36941.0,44.0,Male,1.0,14.0,8.0,14.0,Standard,Quarterly,639.0,15.0,Yes
40514.0,63.0,Female,52.0,5.0,1.0,23.0,Standard,Monthly,553.0,18.0,Yes
349866.0,30.0,Female,34.0,24.0,1.0,13.0,Premium,Quarterly,681.96,2.0,No
306906.0,20.0,Male,27.0,17.0,0.0,0.0,Standard,Quarterly,985.06,12.0,No
407158.0,30.0,Female,9.0,6.0,3.0,0.0,Premium,Annual,935.71,2.0,No
397249.0,25.0,Female,40.0,8.0,0.0,2.0,Premium,Annual,925.88,2.0,No
84268.0,30.0,Female,51.0,5.0,8.0,2.0,Standard,Monthly,661.0,28.0,Yes
277669.0,21.0,Female,51.0,30.0,1.0,10.0,Basic,Annual,679.61,2.0,No
107294.0,63.0,Male,16.0,5.0,6.0,20.0,Standard,Annual,232.0,13.0,Yes
412370.0,23.0,Male,22.0,15.0,1.0,4.0,Premium,Annual,927.67,20.0,No
35652.0,38.0,Female,57.0,7.0,3.0,8.0,Premium,Monthly,868.0,22.0,Yes
113704.0,54.0,Female,42.0,28.0,2.0,27.0,Standard,Monthly,126.0,19.0,Yes
178384.0,25.0,Female,58.0,17.0,0.0,18.0,Basic,Monthly,551.0,5.0,Yes
404612.0,32.0,Female,43.0,9.0,1.0,2.0,Premium,Annual,570.71,9.0,No
174982.0,64.0,Female,46.0,13.0,8.0,21.0,Basic,Quarterly,556.0,24.0,Yes
284219.0,39.0,Male,17.0,15.0,3.0,9.0,Basic,Quarterly,644.77,28.0,No
390118.0,40.0,Female,32.0,21.0,2.0,1.0,Standard,Quarterly,792.65,10.0,No
70648.0,59.0,Female,52.0,20.0,8.0,6.0,Standard,Annual,821.0,30.0,Yes
447187.0,48.0,Female,24.0,15.0,0.0,5.0,Basic,Quarterly,518.27,10.0,No
21102.0,41.0,Male,10.0,28.0,5.0,8.0,Premium,Quarterly,577.0,29.0,Yes
218068.0,57.0,Male,24.0,11.0,10.0,17.0,Premium,Monthly,434.31,13.0,Yes
137948.0,63.0,Male,18.0,26.0,10.0,8.0,Premium,Quarterly,754.0,8.0,Yes
347571.0,28.0,Male,28.0,27.0,0.0,0.0,Premium,Annual,539.57,6.0,No
313038.0,45.0,Male,4.0,11.0,1.0,17.0,Premium,Annual,504.51,12.0,No
35624.0,55.0,Male,19.0,9.0,0.0,17.0,Basic,Quarterly,897.0,14.0,Yes
210091.0,21.0,Female,9.0,9.0,8.0,0.0,Premium,Quarterly,101.45,9.0,Yes
426439.0,32.0,Male,7.0,4.0,2.0,2.0,Standard,Quarterly,664.56,2.0,No
40564.0,53.0,Female,22.0,19.0,7.0,13.0,Premium,Annual,416.0,26.0,Yes
61424.0,53.0,Female,48.0,10.0,10.0,23.0,Premium,Monthly,426.0,22.0,Yes
89633.0,46.0,Male,20.0,26.0,8.0,13.0,Standard,Quarterly,883.0,16.0,Yes
178164.0,40.0,Female,6.0,9.0,3.0,6.0,Standard,Monthly,683.0,28.0,Yes
431821.0,33.0,Male,10.0,11.0,3.0,17.0,Standard,Annual,725.73,21.0,No
430319.0,32.0,Female,20.0,23.0,1.0,7.0,Premium,Quarterly,771.72,1.0,No
433982.0,45.0,Female,40.0,11.0,1.0,11.0,Premium,Quarterly,661.46,2.0,No
435893.0,34.0,Female,21.0,23.0,1.0,5.0,Standard,Quarterly,524.72,3.0,No
19477.0,31.0,Male,54.0,16.0,1.0,25.0,Basic,Quarterly,924.0,13.0,Yes
203224.0,26.0,Female,5.0,30.0,2.0,23.0,Premium,Monthly,713.0,29.0,Yes
188595.0,32.0,Male,53.0,7.0,7.0,10.0,Premium,Monthly,214.0,15.0,Yes
121897.0,64.0,Male,45.0,11.0,0.0,7.0,Premium,Monthly,506.0,3.0,Yes
207169.0,61.0,Male,10.0,5.0,9.0,29.0,Premium,Annual,729.78,30.0,Yes
380035.0,46.0,Female,10.0,23.0,3.0,12.0,Standard,Quarterly,528.43,15.0,No
383746.0,38.0,Male,51.0,27.0,2.0,3.0,Premium,Annual,957.03,11.0,No
196176.0,50.0,Female,46.0,12.0,6.0,5.0,Premium,Monthly,472.0,6.0,Yes
219597.0,42.0,Female,27.0,30.0,2.0,12.0,Standard,Monthly,307.32,25.0,Yes
30773.0,31.0,Male,60.0,13.0,5.0,20.0,Premium,Monthly,987.0,18.0,Yes
244504.0,25.0,Female,40.0,4.0,9.0,2.0,Standard,Annual,927.15,7.0,Yes
93528.0,21.0,Female,43.0,17.0,4.0,28.0,Basic,Annual,389.0,29.0,Yes
57540.0,25.0,Male,2.0,29.0,5.0,19.0,Premium,Monthly,277.0,16.0,Yes
71092.0,31.0,Female,60.0,2.0,8.0,6.0,Premium,Annual,341.0,27.0,Yes
442156.0,33.0,Male,31.0,12.0,1.0,10.0,Basic,Quarterly,820.06,29.0,No
271758.0,26.0,Female,32.0,25.0,0.0,10.0,Standard,Quarterly,869.15,13.0,No
352958.0,40.0,Male,32.0,17.0,3.0,3.0,Standard,Annual,701.95,7.0,No
196329.0,43.0,Male,21.0,15.0,2.0,27.0,Premium,Monthly,601.0,25.0,Yes
233581.0,63.0,Female,16.0,15.0,3.0,20.0,Standard,Monthly,266.15,25.0,Yes
351700.0,49.0,Male,28.0,11.0,0.0,11.0,Basic,Quarterly,935.73,29.0,No
147352.0,33.0,Female,28.0,15.0,10.0,17.0,Premium,Annual,298.0,15.0,Yes
26032.0,27.0,Female,55.0,22.0,8.0,29.0,Standard,Quarterly,389.0,13.0,Yes
249850.0,52.0,Female,14.0,5.0,5.0,7.0,Standard,Monthly,828.47,15.0,Yes
358229.0,26.0,Male,56.0,13.0,1.0,2.0,Standard,Quarterly,580.88,9.0,No
275219.0,26.0,Male,51.0,5.0,0.0,8.0,Standard,Annual,567.2,14.0,No
446019.0,41.0,Male,33.0,4.0,0.0,14.0,Standard,Quarterly,741.1,7.0,No
155772.0,27.0,Female,5.0,18.0,8.0,29.0,Basic,Monthly,257.0,3.0,Yes
354776.0,31.0,Male,9.0,23.0,2.0,9.0,Basic,Annual,976.16,13.0,No
62423.0,41.0,Female,54.0,4.0,1.0,9.0,Basic,Monthly,389.0,1.0,Yes
393530.0,50.0,Female,46.0,10.0,2.0,17.0,Standard,Annual,821.02,3.0,No
268369.0,37.0,Male,10.0,3.0,1.0,0.0,Basic,Quarterly,897.6,8.0,No
272676.0,34.0,Female,7.0,14.0,1.0,18.0,Standard,Quarterly,921.65,15.0,No
436549.0,50.0,Female,35.0,30.0,2.0,19.0,Basic,Quarterly,717.53,8.0,No
243491.0,46.0,Female,31.0,22.0,6.0,15.0,Basic,Quarterly,272.37,29.0,Yes
357715.0,31.0,Female,43.0,20.0,3.0,9.0,Standard,Annual,711.72,11.0,No
383647.0,45.0,Female,41.0,20.0,3.0,16.0,Standard,Annual,958.01,5.0,No
158011.0,48.0,Male,35.0,21.0,3.0,20.0,Basic,Monthly,268.0,15.0,Yes
204616.0,22.0,Male,13.0,24.0,1.0,8.0,Standard,Monthly,868.39,30.0,Yes
184436.0,28.0,Male,35.0,14.0,6.0,23.0,Premium,Annual,707.0,10.0,Yes
80634.0,57.0,Female,17.0,3.0,1.0,11.0,Standard,Quarterly,451.0,21.0,Yes
360479.0,31.0,Male,32.0,23.0,1.0,11.0,Standard,Annual,696.27,4.0,No
218876.0,29.0,Female,29.0,6.0,7.0,26.0,Standard,Annual,454.68,17.0,Yes
358952.0,22.0,Male,8.0,8.0,2.0,5.0,Premium,Annual,789.53,27.0,No
432735.0,25.0,Male,30.0,2.0,0.0,15.0,Standard,Annual,592.28,6.0,No
2195.0,20.0,Male,42.0,25.0,0.0,9.0,Premium,Quarterly,524.0,15.0,No
442498.0,44.0,Male,30.0,16.0,0.0,20.0,Standard,Annual,730.98,22.0,No
103335.0,30.0,Male,22.0,30.0,10.0,10.0,Premium,Quarterly,692.0,20.0,Yes
435146.0,33.0,Male,47.0,6.0,1.0,12.0,Standard,Annual,959.65,11.0,No
99483.0,20.0,Female,5.0,23.0,7.0,9.0,Standard,Monthly,401.0,9.0,Yes
395647.0,43.0,Female,34.0,11.0,3.0,7.0,Basic,Annual,634.57,3.0,No
243901.0,39.0,Female,29.0,20.0,8.0,12.0,Premium,Monthly,379.22,13.0,Yes
336670.0,44.0,Male,9.0,8.0,1.0,13.0,Premium,Quarterly,870.38,7.0,No
279415.0,37.0,Male,15.0,26.0,2.0,7.0,Premium,Annual,698.17,22.0,No
241600.0,27.0,Male,18.0,15.0,6.0,16.0,Standard,Annual,335.83,26.0,Yes
308346.0,41.0,Female,48.0,10.0,2.0,19.0,Premium,Quarterly,613.82,10.0,No
301565.0,24.0,Male,37.0,20.0,0.0,4.0,Premium,Annual,665.58,23.0,No
167602.0,49.0,Male,50.0,18.0,4.0,6.0,Basic,Quarterly,248.0,14.0,Yes
102834.0,63.0,Female,23.0,27.0,2.0,26.0,Standard,Quarterly,734.0,2.0,Yes
127207.0,39.0,Female,22.0,13.0,0.0,29.0,Basic,Monthly,849.0,15.0,Yes
272762.0,32.0,Female,11.0,17.0,0.0,2.0,Premium,Annual,705.3,6.0,No
155486.0,28.0,Male,42.0,11.0,5.0,3.0,Premium,Annual,684.0,21.0,Yes
430602.0,32.0,Male,53.0,6.0,3.0,4.0,Premium,Quarterly,526.79,13.0,No
383794.0,28.0,Male,34.0,22.0,1.0,7.0,Premium,Annual,982.1,8.0,No
256490.0,63.0,Male,60.0,1.0,10.0,5.0,Standard,Annual,406.9,4.0,Yes
188775.0,46.0,Female,53.0,1.0,0.0,23.0,Standard,Annual,381.0,4.0,Yes
220371.0,50.0,Female,23.0,2.0,10.0,19.0,Standard,Annual,227.86,3.0,Yes
261531.0,28.0,Male,52.0,24.0,1.0,18.0,Basic,Quarterly,867.5,13.0,No
254041.0,59.0,Male,41.0,26.0,4.0,25.0,Standard,Annual,564.62,25.0,Yes
92927.0,27.0,Male,12.0,16.0,6.0,21.0,Basic,Monthly,544.0,11.0,Yes
376096.0,47.0,Male,15.0,10.0,4.0,9.0,Standard,Quarterly,635.25,28.0,No
44369.0,59.0,Male,46.0,5.0,2.0,25.0,Premium,Annual,372.0,3.0,Yes
305099.0,25.0,Male,4.0,14.0,0.0,8.0,Premium,Quarterly,534.02,19.0,No
206441.0,31.0,Male,23.0,10.0,5.0,19.0,Premium,Monthly,615.37,22.0,Yes
205822.0,48.0,Male,18.0,15.0,8.0,10.0,Standard,Monthly,907.86,29.0,Yes
386910.0,27.0,Male,54.0,3.0,2.0,15.0,Premium,Quarterly,603.0,5.0,No
196949.0,38.0,Female,38.0,5.0,7.0,27.0,Basic,Monthly,478.0,15.0,Yes
255002.0,24.0,Male,38.0,9.0,8.0,19.0,Standard,Annual,886.99,30.0,Yes
300661.0,48.0,Male,16.0,21.0,1.0,3.0,Premium,Quarterly,626.55,17.0,No
399795.0,37.0,Male,50.0,9.0,3.0,0.0,Basic,Annual,530.44,21.0,No
160434.0,30.0,Female,33.0,13.0,1.0,13.0,Premium,Annual,746.0,1.0,No
52089.0,36.0,Male,53.0,4.0,7.0,14.0,Standard,Annual,743.0,8.0,Yes
390430.0,44.0,Male,31.0,17.0,3.0,4.0,Premium,Annual,985.79,16.0,No
238795.0,45.0,Male,32.0,19.0,6.0,1.0,Standard,Annual,197.77,27.0,Yes
270420.0,23.0,Female,50.0,20.0,1.0,4.0,Premium,Quarterly,724.68,9.0,No
400965.0,47.0,Female,30.0,24.0,2.0,4.0,Basic,Annual,753.35,1.0,No
433834.0,27.0,Female,52.0,26.0,2.0,9.0,Standard,Annual,846.31,2.0,No
14093.0,57.0,Female,57.0,26.0,0.0,9.0,Premium,Annual,182.0,6.0,Yes
38568.0,18.0,Female,58.0,4.0,0.0,29.0,Basic,Quarterly,132.0,18.0,Yes
123266.0,59.0,Male,26.0,10.0,0.0,19.0,Standard,Quarterly,315.0,12.0,Yes
417990.0,42.0,Male,58.0,2.0,4.0,12.0,Basic,Quarterly,533.13,11.0,No
314747.0,47.0,Male,56.0,3.0,0.0,3.0,Premium,Annual,968.0,18.0,No
211511.0,45.0,Male,24.0,17.0,9.0,21.0,Basic,Monthly,862.28,2.0,Yes
377777.0,19.0,Male,15.0,10.0,0.0,3.0,Basic,Annual,794.05,9.0,No
333465.0,21.0,Female,25.0,1.0,2.0,2.0,Basic,Annual,812.21,5.0,No
293749.0,50.0,Male,58.0,20.0,5.0,14.0,Basic,Annual,822.79,30.0,No
85884.0,40.0,Female,59.0,4.0,9.0,21.0,Premium,Quarterly,646.0,16.0,Yes
72179.0,49.0,Female,34.0,27.0,1.0,27.0,Standard,Monthly,932.0,23.0,Yes
358115.0,49.0,Female,16.0,27.0,0.0,2.0,Premium,Annual,986.94,12.0,No
342917.0,44.0,Male,26.0,12.0,1.0,5.0,Basic,Quarterly,577.59,26.0,No
27871.0,29.0,Female,34.0,11.0,4.0,17.0,Basic,Monthly,960.0,23.0,Yes
23191.0,35.0,Female,8.0,10.0,3.0,6.0,Standard,Quarterly,837.0,12.0,No
155000.0,25.0,Male,54.0,26.0,6.0,9.0,Basic,Quarterly,773.0,5.0,Yes
46552.0,36.0,Female,22.0,27.0,7.0,1.0,Basic,Monthly,141.0,27.0,Yes
8351.0,45.0,Male,9.0,20.0,4.0,29.0,Basic,Quarterly,620.0,7.0,Yes
8433.0,53.0,Female,29.0,15.0,5.0,12.0,Basic,Quarterly,513.0,1.0,Yes
12265.0,63.0,Female,3.0,13.0,7.0,28.0,Standard,Monthly,781.0,18.0,Yes
106830.0,44.0,Male,7.0,10.0,9.0,8.0,Premium,Annual,411.0,23.0,Yes
58538.0,65.0,Male,39.0,14.0,3.0,23.0,Premium,Annual,203.0,23.0,Yes
192434.0,49.0,Female,25.0,9.0,1.0,1.0,Premium,Monthly,508.0,22.0,Yes
279908.0,41.0,Female,43.0,1.0,4.0,0.0,Standard,Quarterly,946.03,3.0,No
101107.0,59.0,Male,33.0,9.0,5.0,25.0,Basic,Annual,964.0,1.0,Yes
130753.0,62.0,Male,47.0,23.0,9.0,16.0,Premium,Quarterly,506.0,28.0,Yes
113374.0,36.0,Male,5.0,21.0,6.0,29.0,Standard,Annual,311.0,13.0,Yes
239462.0,19.0,Male,57.0,21.0,5.0,27.0,Premium,Annual,699.3,18.0,Yes
175479.0,56.0,Male,44.0,20.0,8.0,20.0,Standard,Annual,576.0,30.0,Yes
366016.0,45.0,Male,27.0,27.0,3.0,6.0,Basic,Quarterly,973.31,22.0,No
91036.0,21.0,Male,7.0,28.0,2.0,14.0,Basic,Quarterly,174.0,21.0,Yes
292031.0,49.0,Male,59.0,26.0,4.0,6.0,Premium,Quarterly,784.82,9.0,No
355167.0,26.0,Male,7.0,14.0,1.0,20.0,Basic,Annual,875.97,16.0,No
169472.0,52.0,Male,49.0,20.0,5.0,3.0,Basic,Annual,804.0,10.0,Yes
45600.0,51.0,Female,21.0,25.0,3.0,19.0,Basic,Annual,715.0,26.0,Yes
390313.0,35.0,Male,36.0,3.0,3.0,14.0,Standard,Annual,642.16,10.0,No
121570.0,51.0,Male,23.0,15.0,8.0,21.0,Standard,Monthly,820.0,11.0,Yes
233074.0,21.0,Male,27.0,17.0,3.0,1.0,Standard,Monthly,823.24,10.0,Yes
305747.0,21.0,Male,11.0,29.0,0.0,11.0,Standard,Annual,707.1,3.0,No
410409.0,30.0,Male,6.0,28.0,0.0,0.0,Basic,Annual,507.52,3.0,No
387158.0,30.0,Male,55.0,11.0,0.0,0.0,Premium,Quarterly,591.67,28.0,No
76065.0,29.0,Female,36.0,1.0,6.0,20.0,Basic,Annual,898.0,10.0,Yes
424560.0,46.0,Female,49.0,1.0,4.0,6.0,Premium,Quarterly,877.32,4.0,No
63412.0,51.0,Male,59.0,10.0,6.0,8.0,Standard,Annual,450.0,23.0,Yes
249745.0,41.0,Female,41.0,21.0,2.0,2.0,Standard,Annual,269.87,4.0,Yes
42678.0,30.0,Male,39.0,10.0,0.0,23.0,Premium,Quarterly,347.0,30.0,Yes
103651.0,41.0,Female,50.0,7.0,8.0,9.0,Standard,Annual,487.0,17.0,Yes
195298.0,35.0,Female,5.0,14.0,9.0,29.0,Premium,Annual,119.0,17.0,Yes
13504.0,46.0,Female,59.0,1.0,4.0,1.0,Standard,Monthly,601.0,20.0,Yes
263355.0,34.0,Female,8.0,15.0,3.0,3.0,Premium,Quarterly,775.85,15.0,No
186055.0,50.0,Female,19.0,29.0,5.0,11.0,Standard,Monthly,848.0,8.0,Yes
287087.0,36.0,Male,33.0,6.0,2.0,18.0,Premium,Quarterly,542.65,30.0,No
236736.0,19.0,Female,22.0,6.0,1.0,16.0,Premium,Annual,647.73,18.0,Yes
272401.0,34.0,Male,50.0,22.0,3.0,2.0,Basic,Quarterly,901.2,12.0,No
316324.0,20.0,Female,29.0,23.0,1.0,19.0,Basic,Annual,735.68,6.0,No
398230.0,27.0,Female,25.0,14.0,0.0,14.0,Standard,Quarterly,594.99,12.0,No
125830.0,24.0,Female,42.0,5.0,3.0,19.0,Standard,Monthly,557.0,28.0,Yes
420820.0,49.0,Male,19.0,20.0,0.0,18.0,Premium,Annual,709.91,21.0,No
23574.0,24.0,Female,55.0,13.0,0.0,18.0,Standard,Quarterly,295.0,28.0,Yes
108062.0,50.0,Male,39.0,25.0,6.0,18.0,Basic,Monthly,551.0,24.0,Yes
95590.0,65.0,Female,39.0,21.0,0.0,27.0,Standard,Monthly,696.0,3.0,Yes
188624.0,39.0,Male,12.0,23.0,6.0,22.0,Premium,Annual,917.0,23.0,Yes
421806.0,31.0,Male,17.0,28.0,3.0,7.0,Premium,Annual,869.19,11.0,No
84333.0,46.0,Male,13.0,7.0,2.0,14.0,Premium,Quarterly,621.0,30.0,Yes
278958.0,24.0,Male,44.0,8.0,0.0,8.0,Standard,Annual,618.45,22.0,No
72307.0,50.0,Female,39.0,16.0,8.0,29.0,Standard,Monthly,926.0,20.0,Yes
13905.0,62.0,Male,4.0,11.0,9.0,25.0,Basic,Monthly,480.0,19.0,Yes
63684.0,44.0,Female,17.0,9.0,7.0,30.0,Basic,Quarterly,762.0,10.0,Yes
135816.0,26.0,Male,33.0,2.0,5.0,12.0,Basic,Annual,139.0,27.0,Yes
